house_id,price
house_10958,-12.12
house_1569,111.52
house_7991,67.04
house_11921,131.93
house_8656,199.53
house_13040,263.42
house_12890,140.56
house_1552,89.3
,101.14
,60.55
house_6163,57.5
house_4452,107.2
house_5168,31.8
house_6834,22.69
house_11063,105.79
house_3308,44.66
house_2254,25.01
house_9622,75.97
house_5567,68.18
house_10416,55.9
house_4944,250.03
,59.05
house_4060,71.31
,336.5
house_8664,79.01
,97.83
house_6650,142.13
house_10882,243.7
house_10166,47.61
,53.04
house_9263,94.87
house_1151,57.74
house_6516,4.78
house_8229,254.62
house_3879,10.77
house_10289,137.33
,165.45
,74.23
house_4525,147.62
,99.33
house_3845,51.81
house_6183,571.91
house_3271,64.53
house_8731,124.82
house_4623,53.45
house_1643,25.99
house_10575,159.08
house_12629,234.15
house_2680,82.99
house_1032,142.21
house_12840,57.12
house_1049,31.8
house_11836,59.97
,53.77
house_10503,180.45
,122.64
,49.5
,53.47
house_7567,70.33
house_9730,177.93
,77.11
house_5005,113.27
,76.21
,155.22
house_11328,84.98
house_9667,95.04
house_5862,149.73
,581.45
,128.02
house_11312,293.19
,4.35
house_9820,38.58
,50.9
house_7665,220.19
house_3333,35.67
,10.03
house_5957,154.32
house_4973,77.34
,203.1
house_4391,29.7
house_11961,212.96
house_8114,200.15
,70.11
,78.25
,127.73
house_8817,224.15
house_197,249.83
,273.75
house_10177,47.29
house_11031,142.55
,63.32
,122.81
house_8326,11.02
house_3007,112.67
,71.54
house_7897,128.39
,86.1
house_2975,108.55
house_4894,95.87
,74.97
,139.14
house_7382,65.75
house_10472,278.94
house_13026,61.71
house_7464,214.26
,84.6
,94.61
house_6242,36.6
,24.18
house_4146,101.47
house_12251,44.97
house_2270,-16.06
house_2688,28.98
,276.37
house_12837,164.26
house_4531,46.37
house_1533,91.63
house_461,153.96
house_817,59.68
house_9983,60.85
house_10477,239.81
,39.07
house_9772,135.61
house_12012,524.12
,156.97
house_6627,14.0
house_11950,122.23
house_13242,13.7
,202.56
house_10302,72.63
house_3290,45.36
house_12435,197.41
,142.42
house_4519,51.46
house_2960,113.24
,39.44
house_10761,163.17
house_4723,-9.61
house_10404,65.5
,85.55
house_8243,59.17
house_106,79.09
house_6454,427.89
house_4547,82.2
,134.99
house_2747,109.44
house_5583,60.27
,98.33
house_1585,72.4
house_1540,94.79
house_5074,65.12
house_2225,-12.61
house_9044,43.1
house_3723,46.52
house_5879,96.35
house_7125,16.79
,129.58
house_7807,54.04
house_3908,-14.34
house_9581,127.27
house_8170,44.77
house_7047,21.07
house_13258,110.32
house_5815,108.12
house_3044,15.22
house_11422,147.47
house_1847,68.89
house_11978,52.02
house_9611,49.66
house_6716,122.56
house_10774,111.66
house_10247,181.67
house_1532,120.95
house_2917,73.52
,38.2
house_4122,94.5
house_9274,58.98
house_5258,29.5
house_4487,44.05
house_3749,128.49
,96.96
house_3891,276.11
,46.56
house_7191,538.35
house_2785,193.84
house_2673,76.58
house_9322,87.09
house_7809,166.6
,78.07
house_4528,291.96
house_2384,51.05
house_10092,124.93
,108.35
house_10925,123.59
house_5614,308.67
house_3025,110.64
house_6032,8.15
house_9233,169.18
,98.69
,33.46
house_12231,83.79
,104.48
,84.2
house_8599,59.13
house_2137,239.82
house_4374,48.6
,47.57
house_13315,188.19
,88.52
house_4840,34.71
house_4266,263.09
house_2226,280.94
,50.49
house_4123,359.69
house_8604,24.57
,130.48
house_997,324.39
house_4880,56.79
house_384,75.67
house_9507,72.84
house_7744,205.22
house_1387,96.34
house_11726,91.43
house_328,88.93
house_12862,62.41
house_8609,53.11
house_8176,145.63
house_11141,117.71
house_688,50.82
house_49,60.1
house_3866,-10.82
house_10450,171.81
house_2530,133.25
,45.15
house_10856,69.98
house_7110,161.82
house_8230,132.12
house_3147,42.61
house_478,88.54
house_8346,418.99
house_9446,68.59
house_7339,186.86
,59.86
,238.46
,57.17
,61.6
house_9647,163.1
house_12672,122.97
house_10702,84.26
house_10547,45.95
,77.51
house_12949,182.89
,53.43
house_488,178.19
,146.29
,399.5
house_9784,49.13
,109.32
house_5727,103.89
house_11424,94.57
house_10489,41.01
house_4300,99.04
,76.29
,45.64
house_7904,138.82
house_2393,106.4
,381.78
house_4269,142.95
house_6999,101.88
house_6885,94.11
house_11763,40.71
house_3971,117.05
house_1342,31.52
house_13142,102.94
house_8584,62.74
house_3949,23.09
house_2473,135.63
house_3717,57.97
,47.88
,52.07
,64.06
house_2709,96.31
house_3422,68.86
house_6399,166.35
house_5110,146.08
house_3877,201.41
house_13231,133.9
,88.51
house_11768,442.66
house_296,103.79
house_2117,163.94
house_1857,198.9
house_11194,118.43
house_111,34.88
house_8901,200.87
house_917,240.4
house_8091,58.39
,62.29
,225.66
house_7590,43.85
,80.59
house_4506,50.13
house_7920,127.58
house_2741,186.89
house_10996,69.23
house_3961,96.81
house_3514,67.18
house_8879,160.8
house_8340,69.69
house_11625,58.42
house_3528,46.6
house_7748,92.43
house_10437,168.42
house_3473,127.13
house_6487,131.99
house_1702,67.3
house_988,51.51
house_11107,144.97
house_3456,735.24
house_12919,53.59
,132.05
house_10088,79.3
house_10584,137.36
house_12582,154.65
house_12598,230.94
house_12186,234.34
house_1403,131.12
,214.75
house_11050,42.06
house_5793,39.88
,54.96
,38.46
house_5787,49.06
,41.7
house_6077,74.11
house_2791,20.95
house_8785,54.27
house_9687,124.09
house_8275,-2.71
house_8131,153.6
house_1740,51.22
house_3549,196.22
house_11910,47.51
house_7190,187.51
,2.96
house_8823,150.8
house_4696,316.26
house_7153,49.96
,42.07
,226.08
,67.76
,76.36
house_7127,44.53
house_4449,40.13
house_10161,55.01
house_1509,132.89
house_3462,41.08
house_3754,81.14
house_11914,62.37
house_10973,105.81
house_10035,132.13
house_10739,265.28
,215.96
,414.34
house_10376,122.98
house_5370,49.0
house_8707,193.87
house_9958,66.19
house_6820,143.38
,213.3
,34.33
house_5786,134.77
house_3336,97.32
house_12772,323.34
,312.84
house_5713,113.84
house_7786,62.36
house_12529,110.23
house_469,19.44
,90.24
house_2277,73.59
house_4986,41.51
house_12553,41.36
house_6069,403.59
,45.79
house_8809,16.14
house_180,292.44
,24.53
house_5201,103.91
,60.38
,64.26
house_1462,47.66
,229.66
house_8231,56.72
house_4610,101.29
,62.02
house_12220,59.29
house_2555,273.03
house_8432,267.93
house_2131,32.42
house_7682,56.2
house_1163,-7.73
,-52.03
house_5711,73.87
,165.65
house_6909,86.4
,26.74
house_1744,226.08
house_7964,146.08
,23.1
,38.84
house_6384,41.85
house_13104,101.48
,60.73
house_11851,136.46
house_1276,50.56
house_6250,35.45
house_7283,126.21
house_6341,234.5
,121.51
house_11599,35.8
,7.23
,295.61
house_6639,307.45
house_5737,158.48
house_6573,137.46
house_4084,105.69
house_276,127.31
house_9284,39.94
house_6442,254.64
house_8828,71.15
,53.47
house_6130,84.37
,92.92
house_6221,91.89
,94.66
house_5393,54.0
house_12914,121.37
,374.08
house_1828,44.98
house_11114,25.71
house_6273,179.16
house_442,128.47
house_11258,35.97
house_9898,147.21
house_8157,171.31
house_7344,3.28
house_4026,185.62
house_12943,61.53
house_4609,124.9
house_13170,218.86
house_8594,111.7
house_1909,89.43
house_3116,55.27
house_12078,428.52
,34.29
,62.86
house_4641,476.97
,128.3
house_1969,57.75
,120.06
house_91,54.48
house_7362,67.72
house_5784,42.44
house_5440,47.51
,46.2
house_7379,99.02
,130.44
house_2936,50.62
house_6421,44.44
house_5671,148.95
house_8813,-30.07
house_8907,58.72
house_8129,51.28
house_3710,71.12
house_11345,-26.8
house_7634,104.32
house_2776,185.97
house_846,125.48
house_10144,85.98
house_1331,223.68
,136.44
house_803,121.76
house_12426,41.19
house_3391,238.05
house_9771,25.25
house_1185,45.91
house_8226,68.8
,194.2
house_9871,-0.07
house_7946,306.9
house_972,48.99
house_10817,22.33
,59.24
house_5733,111.43
house_6852,99.85
house_9422,104.12
house_10163,87.59
house_7473,57.31
,63.3
house_12315,56.17
house_4546,65.33
house_502,46.26
house_13051,171.27
house_12478,72.96
house_2068,44.5
,39.58
,55.45
house_11970,126.23
house_6186,104.86
,159.8
house_5116,46.23
house_1227,43.86
house_11879,250.59
house_1566,163.18
house_7764,79.28
house_2452,101.26
,46.93
house_9816,104.53
house_8893,118.08
house_7316,127.63
house_8959,-8.15
house_8692,176.37
house_463,72.94
,291.95
house_2745,34.09
house_8503,103.76
house_3696,57.42
,130.25
house_9801,25.43
house_11967,253.43
house_7668,98.87
house_3759,40.88
house_7152,221.81
house_4140,23.65
house_8507,50.55
house_3750,102.44
house_3746,421.53
house_12113,-1.74
,381.46
house_11408,60.87
house_10705,273.42
house_9447,161.17
house_6687,138.36
house_7361,184.92
,368.39
house_8283,135.25
house_11270,49.97
,42.14
house_618,88.14
house_2357,133.49
house_539,55.51
house_9496,125.08
house_12777,67.36
,42.16
house_1149,50.31
house_6213,156.71
house_6625,132.93
house_12392,638.47
house_5153,323.66
house_11969,79.09
,231.03
,221.25
house_6842,113.82
house_13305,61.86
house_87,197.13
house_12227,108.85
house_10337,79.36
,65.61
,123.76
house_4427,73.97
,220.26
house_9171,56.84
,67.75
,55.48
house_9094,208.29
house_8217,70.91
house_7454,206.77
house_4278,129.42
house_7050,96.73
house_7105,46.05
house_8644,53.31
,95.34
house_10410,61.73
,273.68
house_2969,62.34
house_4889,30.27
house_11221,116.94
,185.87
,260.37
,63.8
house_10462,322.16
house_12874,58.09
house_4496,98.64
house_8276,53.01
house_12807,50.57
house_225,78.48
house_875,51.45
house_6774,223.81
house_809,68.12
house_11659,29.66
house_1445,133.38
,33.84
,59.59
house_4835,65.48
,48.42
house_6366,-1.87
house_11601,124.74
house_1618,316.65
house_9273,190.34
house_11384,24.27
house_10058,57.32
house_6647,109.36
house_12662,82.8
,60.34
house_638,46.68
house_9313,80.34
,128.72
,91.12
house_7262,107.84
house_6222,56.64
house_9966,67.63
house_2862,76.57
house_11747,256.22
,78.41
house_10362,90.23
house_5300,139.3
house_11521,59.62
,197.79
house_6296,77.6
house_375,22.49
house_341,126.43
house_4348,140.25
house_6420,390.85
house_3519,201.1
house_10413,222.28
house_6191,101.32
house_1226,157.93
house_10962,274.69
house_150,206.72
house_3943,39.5
,430.58
house_8506,41.22
house_8530,79.3
house_109,252.78
house_7172,183.87
house_7031,425.07
house_10941,18.29
house_10671,69.69
house_11901,48.03
house_4522,178.88
house_11880,182.65
house_8053,46.4
house_2251,123.44
house_12323,52.93
house_11903,107.35
house_12773,46.2
,60.86
house_10500,59.04
house_3466,45.53
house_818,35.91
house_12802,48.47
,44.6
house_5144,209.18
house_5302,132.36
house_4572,137.98
house_6655,47.74
house_3958,141.61
house_5148,70.99
house_3094,322.31
house_7512,148.48
house_8769,18.5
,60.48
,56.27
house_8498,62.53
,48.65
,55.4
,40.05
house_12330,102.78
,63.83
house_2145,156.78
,80.32
house_10737,59.99
house_5335,104.91
house_226,71.23
house_3234,57.13
house_11169,198.6
house_1786,39.96
house_4171,95.69
,139.74
,64.77
house_405,12.09
house_12718,189.06
,128.47
house_13038,23.64
house_10963,97.59
,117.94
,4.99
house_3651,230.19
,58.17
house_3489,34.76
,86.41
house_4998,132.15
house_9105,141.93
,28.69
house_3435,43.31
house_9237,70.68
house_6601,117.36
,257.42
,280.26
house_10784,29.84
house_3098,126.12
house_5131,35.12
house_2182,75.11
,82.95
house_10291,23.54
house_13007,48.93
house_1203,35.2
house_11859,145.7
house_348,45.36
house_7749,71.19
,68.14
,57.29
house_3716,34.39
house_8448,83.78
house_6663,110.92
house_12543,104.36
house_8437,75.43
house_3572,70.98
house_2484,232.92
house_553,-8.8
,62.46
,89.29
,133.77
house_2826,129.24
house_9076,40.98
house_11689,113.12
,47.84
house_8378,103.11
,127.34
house_12700,109.97
house_564,243.32
,9.3
house_773,253.29
house_4442,53.39
house_4965,184.72
house_3040,283.61
house_3892,60.72
house_11236,55.39
house_6473,173.14
house_4346,68.91
house_11002,228.08
house_7371,135.21
house_253,212.98
house_6334,178.25
house_7136,335.77
house_12331,83.4
house_6331,41.68
house_11010,372.12
house_977,119.58
house_5078,186.54
house_10855,48.02
house_12763,111.09
house_10675,71.89
house_293,146.88
house_3835,52.37
,311.06
house_7269,35.77
,69.39
house_10184,128.24
house_8889,12.92
,39.68
house_4490,89.73
house_2905,176.59
,57.47
house_7365,87.26
house_10006,115.26
,39.41
house_3265,127.71
house_5007,246.45
,122.45
house_8570,82.69
house_8115,42.04
house_5651,213.53
,46.03
house_12115,63.67
,53.68
,71.0
house_6263,134.51
,105.41
house_6582,123.4
house_7151,-9.91
house_10112,58.75
house_12830,210.41
house_2044,128.29
house_8136,536.3
house_5645,14.31
,11.79
house_12206,67.82
house_11449,45.78
,75.46
house_9005,62.55
,198.6
house_10054,341.26
house_9312,39.15
,132.96
house_12573,34.8
house_3321,39.68
house_1068,51.94
house_10864,267.96
house_8286,120.11
house_6708,209.18
house_11342,128.47
house_9576,12.07
house_1619,114.04
house_13270,-15.6
,254.37
house_1307,77.15
,72.34
house_12132,81.01
house_11956,46.14
,101.65
house_1608,143.27
house_9217,1755.21
,93.25
,41.41
house_9849,29.73
house_5126,215.61
house_3909,260.49
house_12648,106.35
house_9968,122.71
,137.37
house_8855,49.05
house_8768,97.54
house_7565,82.19
house_10016,41.51
house_1982,55.19
house_9004,73.89
house_3988,145.74
,447.84
house_1496,28.01
,38.65
house_57,36.24
house_1268,64.84
house_2448,79.41
house_9744,44.16
house_3363,225.14
,71.13
house_4913,87.82
house_8221,73.78
house_9758,78.25
,288.45
,131.3
house_3057,132.83
,39.63
,59.65
house_11463,108.09
house_4212,68.61
house_791,50.62
house_10408,95.82
house_1442,36.42
,67.91
house_6730,263.11
house_1848,60.81
,53.65
,51.52
house_10260,276.16
,64.41
house_3393,88.09
house_5993,43.57
house_6642,91.65
house_2388,75.65
house_12964,316.52
,38.66
house_755,62.66
house_10935,83.12
,70.29
house_10615,366.74
,50.94
house_5413,128.87
,104.7
house_13289,79.24
,128.73
house_3280,180.95
,-7.48
house_11704,82.5
house_12679,52.09
,56.59
house_12016,-34.02
house_12811,61.94
house_8766,76.41
,58.87
house_1614,59.28
house_10192,116.65
house_2415,33.68
,73.02
,70.58
house_5403,47.09
house_6425,44.12
house_3438,56.98
,61.77
house_8,50.24
house_5345,-27.69
house_7308,79.35
house_8433,37.73
,125.53
house_10663,69.19
house_9344,139.69
,34.04
house_9857,69.24
,71.44
,282.0
house_675,70.33
house_12578,119.68
house_7156,211.16
house_12730,210.13
house_4602,196.63
house_4292,116.61
house_10703,18.51
,166.76
house_9246,109.35
house_11353,218.38
house_5995,75.29
house_2632,236.73
house_3235,77.01
house_135,68.66
house_6523,153.97
,118.97
house_7810,151.44
house_6652,151.17
house_1002,68.53
house_10080,-10.78
house_3129,39.86
house_2467,237.47
house_8780,56.96
house_4309,247.93
,317.94
,68.83
house_1119,46.06
,115.52
house_6129,50.82
house_4966,76.55
house_12876,123.54
house_6900,102.26
house_7186,382.28
house_7915,40.22
house_7862,109.74
house_9184,90.52
,116.97
house_5916,81.65
house_9402,124.67
,265.91
house_2550,67.62
,119.21
house_738,104.93
house_7048,352.51
house_6406,516.92
,110.54
house_13059,53.18
house_10349,65.01
house_5543,67.33
house_12340,113.02
house_3763,328.54
house_2588,2.29
house_9679,146.14
house_11700,12.88
,110.27
,198.29
house_12932,88.09
house_9335,96.82
house_1647,44.78
,134.09
house_919,61.24
,58.9
house_5799,68.38
house_11670,196.01
,125.22
,63.61
house_2793,34.08
house_101,271.43
house_595,381.18
house_5442,70.12
house_6091,13.62
,80.67
house_1213,40.04
,121.15
,72.41
house_1924,273.34
,171.61
house_6457,58.23
house_1547,253.71
house_250,67.68
house_7241,17.35
house_6795,128.79
house_12176,71.81
house_1329,-28.9
house_5067,118.27
,92.61
house_202,119.36
house_12162,331.12
house_1720,86.78
house_12866,88.17
house_2027,133.1
house_82,124.26
,408.95
house_4752,50.06
house_1100,50.46
house_943,41.91
house_12349,110.6
house_1090,44.03
,104.58
house_8236,147.6
house_4533,86.67
house_4750,54.03
house_5383,94.05
house_3839,71.11
house_588,71.12
,35.93
house_1006,74.73
house_1864,196.34
,214.06
house_6725,-4.31
house_12812,114.55
house_12774,39.53
,39.19
house_10209,26.7
,406.08
house_10301,123.75
house_8272,135.09
house_8565,136.72
,229.85
house_1286,-31.06
house_5448,48.24
house_9501,95.73
house_11444,134.41
house_3436,92.12
,260.81
house_900,312.16
house_4838,70.17
house_2485,33.1
house_1065,60.97
,116.67
house_3167,109.8
house_11112,50.35
house_2204,47.31
house_7808,35.44
house_12699,231.6
house_10434,90.71
house_11976,33.11
house_10561,123.79
house_11158,23.95
house_5401,311.45
house_11238,150.08
house_4206,46.24
,45.22
house_4233,292.26
house_9121,268.8
house_32,68.83
house_13096,89.03
house_1232,253.02
house_4954,37.87
house_798,213.94
house_13127,140.29
,138.11
,111.7
house_10644,80.03
,66.51
house_7438,39.42
house_3784,63.76
house_10582,200.14
house_2366,120.54
house_7719,161.64
house_8367,199.99
house_4632,47.65
,50.23
house_2546,90.44
,276.16
house_3997,46.14
house_5017,119.02
house_12549,-13.6
house_7168,41.31
house_12326,100.08
house_7949,65.19
house_13235,110.79
,32.07
house_6087,6.56
house_10834,170.01
house_764,41.77
house_3856,60.97
house_5057,198.43
house_1749,73.49
house_395,44.99
house_3310,-44.54
house_5125,214.33
,142.83
house_2919,60.27
house_8441,122.83
house_11480,196.47
house_9865,67.81
,238.53
house_760,27.05
house_5070,62.47
house_3273,250.03
house_3520,52.4
house_11992,51.3
,85.63
house_6215,49.09
house_7102,257.27
,1274.26
house_11769,146.14
house_9299,188.0
house_9778,39.04
,244.98
house_9761,69.34
house_2586,508.74
,50.33
house_4232,66.64
,199.66
house_33,56.45
house_4189,67.54
house_1499,190.57
house_10263,51.54
house_7893,71.84
,44.3
,106.95
house_6539,29.86
house_9404,96.49
house_1229,217.3
house_1446,57.1
,45.51
house_3811,111.63
house_4209,44.33
house_454,57.72
house_603,23.9
house_9405,54.29
house_9056,89.0
house_1428,51.47
house_5855,42.98
house_5445,93.74
house_7029,53.98
house_8167,45.69
house_4192,34.84
house_3353,35.8
house_6676,44.37
,76.9
house_660,63.28
house_7392,273.16
,73.47
,46.52
house_7217,59.89
house_8842,192.06
house_12903,72.55
house_13186,4.71
house_1463,171.74
house_2337,124.03
house_784,100.29
house_3827,76.29
house_575,71.41
house_5579,63.93
,124.06
house_563,76.71
house_6955,51.4
house_2698,102.79
house_2451,220.27
house_2109,254.62
house_6368,435.16
house_11830,30.86
,38.45
house_4653,377.79
,83.23
house_2934,84.23
,70.86
house_1107,136.8
,41.18
house_3863,136.55
house_12880,186.87
house_6373,153.54
house_4892,56.1
,146.07
house_7534,111.7
house_10878,97.35
,39.02
,368.68
house_9088,78.17
,55.88
house_3563,68.27
house_7772,140.5
house_10418,142.18
house_3045,53.17
house_8852,44.84
,39.17
house_10259,36.79
,35.1
,70.94
,78.25
,54.56
house_11523,90.38
house_9919,36.04
house_11489,136.9
house_3015,172.17
house_9218,239.42
house_3652,50.75
house_9956,141.0
house_509,80.51
,60.87
house_11020,38.62
house_20,58.99
house_775,72.5
house_11081,6.26
house_10585,68.82
house_9630,52.5
house_3207,117.23
house_7887,6.62
house_4556,85.93
house_7564,168.53
house_12651,79.16
house_1829,55.63
,71.16
house_2501,59.4
house_752,31.72
house_9453,56.01
house_9732,73.84
house_2228,95.48
house_4435,255.15
house_9701,742.82
,106.35
house_691,29.94
house_6196,136.24
house_2120,39.22
,118.11
house_4955,32.52
house_11359,79.4
house_12868,-3.4
,52.75
house_2190,215.6
house_8074,143.65
house_13147,126.73
house_12411,124.75
house_9563,231.82
house_7286,37.12
house_7609,50.85
house_7492,89.49
house_4925,146.51
house_3678,53.19
,97.22
house_2625,69.37
house_4430,38.42
house_3872,62.59
,66.16
house_7107,285.25
house_5065,85.2
,78.19
,103.74
house_9597,-39.94
house_3174,84.67
,150.56
,96.33
house_10474,33.77
,66.97
,34.21
house_7973,675.09
house_5030,127.43
house_1923,66.58
,134.92
house_3629,170.92
,133.39
,78.36
house_10554,37.92
,236.62
house_10787,-4.38
house_21,101.19
house_6311,47.89
,244.4
,150.17
house_9844,121.08
house_12842,31.87
,97.17
house_625,35.01
house_1801,199.07
house_10425,93.27
,900.5
house_10371,197.43
house_12751,59.5
house_7667,63.82
,79.42
,54.2
,198.36
house_12387,286.38
house_2847,234.12
house_10704,235.75
house_10512,48.47
house_4150,65.22
house_1922,79.53
house_13136,112.79
,221.96
house_11352,64.63
house_8077,41.33
,24.27
house_6039,100.92
house_4169,140.02
house_11927,55.24
house_11702,78.34
house_13041,367.01
house_11690,281.82
house_2515,122.98
,81.76
house_2019,44.91
house_11528,51.27
,94.5
house_2702,96.28
house_1906,77.28
house_3832,55.22
,83.01
,122.8
house_1879,211.8
house_6182,93.77
house_12851,67.54
house_3151,53.68
house_3245,71.35
house_2687,191.86
,71.58
house_9036,75.82
house_251,35.21
house_681,30.52
house_4319,34.51
house_2640,76.93
,65.99
house_6301,143.0
house_10701,83.47
house_6549,102.75
house_5912,61.2
house_6584,83.27
house_549,195.29
house_2686,-3.35
,74.21
house_10559,0.37
,22.71
house_10105,18.48
house_7341,166.75
house_3458,67.29
,54.48
house_11373,81.12
house_11837,39.66
house_3284,124.24
house_6046,152.36
house_4592,361.14
house_5107,68.41
,196.24
,109.17
house_1645,109.03
house_8887,76.89
house_2334,46.13
house_9824,43.53
house_6566,39.15
,131.47
house_1357,145.15
house_8306,116.17
house_11035,10.93
house_12421,-20.36
house_1451,55.86
,42.15
house_11667,99.47
house_6102,105.68
house_4368,79.71
house_2797,128.43
house_1197,82.74
house_3368,74.54
house_7822,80.51
,77.08
house_10538,116.89
house_1901,502.36
house_159,201.12
house_7355,231.19
house_12130,153.69
,10.27
house_5600,206.1
,91.72
house_10486,205.2
,77.33
house_10383,-28.87
house_559,332.65
house_5123,39.42
house_4591,89.08
house_1534,113.99
house_4312,44.58
,-17.36
house_9662,103.93
house_7506,812.07
house_7254,558.4
house_8985,82.27
,124.75
house_8249,49.18
house_8972,162.2
house_10840,111.16
,55.42
,67.49
house_10240,97.67
house_2187,128.94
,45.73
house_3540,47.91
house_5939,60.9
house_8612,120.72
house_12742,110.27
house_85,194.89
house_9229,-14.49
house_3882,-16.64
house_80,57.69
,102.06
house_8737,96.41
house_12143,44.22
,33.85
house_8455,115.34
house_5016,127.96
house_12820,62.06
house_11135,105.85
house_10264,292.6
house_5207,155.39
house_843,250.92
,62.5
house_9902,294.52
house_13132,147.98
house_2989,-17.75
,10.01
house_12089,82.05
house_9187,69.3
house_9110,69.4
house_6674,152.96
,222.31
house_5288,91.03
house_3507,36.86
house_8794,42.29
,41.08
house_12022,120.78
house_6049,54.33
house_3142,35.58
,60.93
house_2437,44.56
,299.63
house_9947,122.1
house_10395,237.32
house_359,115.68
house_9179,363.71
house_8134,62.8
house_10204,95.11
,209.07
house_3653,273.07
house_10800,85.38
house_10578,46.93
house_7947,141.64
house_12891,62.29
,-16.35
house_9711,93.48
house_11985,273.48
house_8870,167.32
house_8100,105.41
house_1382,39.68
house_6347,-14.3
house_11101,45.05
house_2953,59.32
house_2364,66.75
house_10950,51.96
house_7364,38.77
house_1849,47.88
house_12721,125.73
house_5072,32.87
house_9407,34.56
,173.69
house_3431,271.32
house_12500,41.48
house_487,42.78
house_10110,49.83
house_5690,294.96
house_1046,71.46
house_2093,186.12
house_2542,64.16
,45.87
,30.08
house_4376,170.78
house_1272,-0.53
house_12199,88.67
,75.25
house_1652,150.74
house_4040,62.92
house_12234,189.35
house_8349,77.35
,336.96
house_7539,55.88
house_5248,12.97
,114.33
house_6333,47.0
,146.79
,65.6
house_9916,80.52
house_583,26.0
house_7457,40.43
house_11634,241.63
house_9253,255.69
house_5628,51.76
house_8188,326.37
house_9258,203.05
house_12814,163.82
house_2883,168.5
,263.41
house_3531,360.26
,51.55
house_4220,206.06
house_12439,39.01
,-4.28
,172.98
house_13261,80.68
house_9530,69.81
house_4256,78.38
house_6846,117.05
house_8617,71.87
house_2022,43.05
house_5098,249.43
house_1513,43.36
house_1698,63.17
house_1125,-8.06
house_11618,55.97
,109.77
house_7137,60.88
house_1541,197.26
,61.75
house_8394,35.89
,52.44
,90.38
house_8989,32.4
,256.03
house_8648,110.21
,74.43
house_6668,159.82
house_11498,44.56
,175.98
house_4034,108.24
house_6513,135.03
house_7621,91.95
,81.6
house_7543,-10.16
house_8105,41.73
house_11550,107.88
house_3533,133.19
house_7079,73.37
house_8184,228.17
house_8522,39.92
house_474,36.6
house_3131,47.85
house_6658,137.8
house_8854,60.18
house_1943,55.2
,41.02
house_329,239.97
house_8303,63.74
house_5873,84.31
,40.05
house_9542,289.64
house_281,41.46
,236.86
house_9834,49.21
house_485,89.65
house_5809,112.68
,70.97
house_13122,207.34
,15.04
,101.38
house_2618,101.69
house_9003,97.47
,53.73
house_12804,32.63
,49.76
house_13091,62.94
house_5607,132.03
house_1045,60.44
house_3983,353.38
house_2603,75.72
house_12728,71.85
house_990,392.53
house_194,60.11
house_10631,11.83
house_10387,75.4
house_2256,129.88
,49.71
house_999,24.13
house_9410,86.8
,51.42
,28.22
house_7570,202.79
house_5601,53.06
house_4214,120.67
house_8307,75.94
house_59,55.76
house_6320,248.62
,67.67
,125.44
house_10659,37.81
house_6470,130.08
house_10736,56.75
house_4817,54.09
house_1626,43.53
house_6120,36.05
house_10156,133.74
house_3479,152.33
,116.61
house_354,83.64
house_1092,132.83
house_3688,62.44
,204.29
house_5592,32.74
,32.49
,32.76
house_12516,106.53
house_4756,58.95
,61.65
house_5823,63.81
house_13072,168.6
,-13.03
house_1936,74.47
house_8544,85.29
,57.5
,47.36
house_613,7.84
house_8694,87.31
house_7278,58.05
,69.74
house_4669,48.65
house_1766,-9.72
house_802,93.42
house_10304,221.69
house_799,142.93
house_5593,37.09
house_4874,534.39
house_756,135.32
house_6353,47.04
house_6594,35.35
house_7387,138.28
,44.42
,136.41
house_935,43.92
house_12005,96.42
house_8252,129.06
house_8598,95.72
house_2306,165.01
,98.07
,89.69
house_7857,75.7
house_10009,128.71
,99.45
house_4333,150.81
house_4926,92.08
house_12452,307.1
house_4108,52.03
house_12944,70.83
house_11334,126.34
house_12255,79.93
house_11462,181.86
house_6167,578.17
,141.64
house_8882,57.85
house_4181,48.6
house_1818,325.66
house_11807,245.58
house_9468,202.86
house_3560,53.37
,19.59
,123.11
house_4668,44.25
house_1788,62.24
house_8618,84.22
house_12981,71.49
house_1273,85.61
house_4353,66.33
house_9508,62.97
house_6583,503.84
house_4182,107.17
house_7658,45.73
house_3305,100.25
house_2606,38.27
house_11749,115.56
house_1468,59.89
house_2521,119.94
,38.27
house_1192,72.64
house_10951,42.11
house_1734,113.98
house_6517,83.34
house_3858,119.36
house_7089,108.35
,58.32
,65.36
house_6675,60.03
house_506,81.83
,381.86
house_88,276.47
,130.77
house_1747,54.36
house_12088,26.05
house_1571,78.95
house_8549,155.61
house_460,50.68
house_3550,208.45
house_7653,57.39
house_2374,59.56
,47.47
house_1767,57.77
house_499,268.26
house_9688,175.51
house_10911,168.61
house_2309,111.94
house_9164,127.96
house_723,82.92
house_2095,63.26
house_3689,75.75
house_5333,17.17
house_8760,82.53
house_11727,81.56
house_4297,39.5
house_6484,129.63
house_2058,-39.5
house_5509,44.66
,83.68
house_9478,158.72
house_7735,68.17
house_1897,132.14
house_2342,46.51
house_9434,163.23
house_6637,123.54
house_10024,231.38
house_13125,67.16
house_722,243.17
house_3567,13.87
house_8222,63.09
house_5996,179.0
,143.28
,-3.83
house_7881,96.04
house_2942,203.02
house_12761,27.5
,93.67
house_731,-3.9
house_1035,115.25
house_3121,53.99
house_1365,127.92
house_13300,74.89
,57.74
